idx,label
6086,0
6087,0
6088,0
6089,0
6090,0
6091,0
6092,0
6093,0
6094,0
6095,0
6096,0
6097,0
6098,0
6099,0
6100,0
6101,0
6102,0
6103,0
6104,0
6105,0
6106,0
6107,0
6108,0
6109,0
6110,0
6111,0
6112,0
6113,0
6114,0
6115,0
6116,0
6118,0
6119,0
6121,0
6122,2
6123,0
6124,0
6125,0
6126,0
6127,0
6128,0
6129,0
6130,0
6131,0
6132,0
6133,2
6134,2
6135,2
6136,2
6137,2
6138,0
6140,0
6141,0
6142,0
6143,0
6144,2
6145,2
6146,3
6147,0
6148,0
6149,0
6150,0
6151,0
6152,0
6153,0
6154,0
6156,2
6157,2
6158,2
6159,2
6160,2
6161,2
6162,2
6163,0
6164,0
6165,0
6166,0
6167,0
6168,0
6170,0
6171,0
6172,0
6173,0
6174,0
6175,0
6176,0
6177,0
6178,0
6179,0
6180,0
6181,1
6182,1
6183,1
6184,1
6185,1
6186,1
6187,1
6188,1
6189,1
6190,1
6191,1
6192,1
6193,1
6194,1
6195,1
6196,1
6197,1
6198,1
6199,1
6200,1
6201,1
6202,1
6203,1
6204,1
6205,1
6206,1
6207,1
6208,1
6209,1
6210,1
6211,1
6212,1
6213,1
6214,1
6215,3
6216,3
6217,3
6218,3
6219,1
6220,1
6221,1
6222,1
6223,1
6224,1
6225,3
6226,2
6227,2
6228,3
6229,3
6230,3
6231,2
6232,2
6233,2
6234,2
6235,2
6236,2
6237,2
6238,2
6239,3
6240,3
6241,3
6242,1
6243,1
6244,1
6245,1
6246,1
6247,1
6248,1
6249,3
6250,3
6251,3
6252,3
6253,3
6254,3
6255,3
6256,3
6257,3
6258,3
6259,3
6260,3
6261,3
6262,3
6263,3
6264,3
6265,3
6266,3
6267,1
6268,1
6269,1
6270,3
6271,3
6272,3
6273,3
6274,3
6275,3
6276,3
6277,3
6278,3
6279,3
6280,3
6281,3
6282,3
6283,3
6284,3
6285,3
6286,3
6287,0
6288,3
6289,3
6290,3
6291,0
6292,3
6293,3
6294,3
6295,2
6296,2
6297,2
6298,2
6299,2
6300,2
6301,2
6302,2
6303,2
6304,2
6305,2
6306,2
6308,3
6309,3
6310,3
6311,3
6313,3
6314,3
6315,3
6316,3
6317,3
6318,3
6319,3
6320,3
6321,3
6322,3
6323,3
6325,3
6326,3
6327,1
6328,1
6329,1
6330,1
6331,1
6332,1
6333,2
6334,2
6335,2
6337,1
6338,1
6339,1
6340,1
6341,1
6342,1
6343,1
6344,1
6345,1
6346,1
6347,1
6348,1
6349,1
6350,1
6351,1
6352,1
6353,1
6354,1
6355,1
6356,3
6357,3
6358,3
6359,3
6360,3
6361,3
6362,1
6363,3
6364,1
6365,1
6366,3
6367,3
6368,3
6369,3
6374,3
6375,0
6376,3
6377,3
6378,3
6379,3
6380,3
6381,3
6382,3
6383,3
6384,3
6385,3
6386,3
6387,3
6389,0
6390,0
6391,0
6392,0
6393,2
6394,2
6395,2
6396,2
6397,2
6398,3
6399,3
6400,3
6401,3
6402,3
6403,3
6404,3
6405,3
6406,3
6408,3
6409,3
6410,3
6411,3
6412,2
6413,2
6414,2
6415,1
6416,1
6417,0
6418,0
6419,0
6420,0
6421,2
6422,2
6423,2
6424,2
6425,2
6426,3
6427,3
6428,0
6429,3
6430,2
6431,3
6432,3
6433,3
6434,3
6435,3
6436,3
6437,3
6438,3
6439,3
6440,3
6441,3
6442,3
6444,0
6445,0
6446,0
6447,3
6448,2
6449,0
6450,0
6451,0
6452,3
6453,0
6454,0
6455,0
6456,3
6457,1
6458,1
6459,1
6460,1
6461,1
6462,1
6463,2
6464,1
6465,1
6466,1
6467,1
6468,1
6469,1
6470,0
6471,0
6472,0
6473,0
6474,0
6475,0
6476,0
6477,0
6481,0
6482,1
6483,1
6484,1
6485,1
6486,1
6487,1
6488,1
6489,1
6490,1
6491,1
6492,1
6493,1
6494,1
6495,2
6496,2
6497,2
6498,2
6499,2
6500,2
6501,2
6502,2
6503,2
6504,2
6505,2
6506,2
6507,3
6508,2
6509,2
6510,2
6511,2
6512,2
6513,2
6514,2
6515,3
6516,1
6517,1
6518,1
6519,1
6520,1
6521,0
6522,0
6523,0
6524,0
6525,0
6526,3
6527,3
6528,0
6529,0
6530,0
6531,2
6532,2
6533,0
6534,0
6535,0
6537,0
6538,0
6539,0
6540,0
6541,0
6542,0
6543,0
6544,0
6545,0
6546,0
6547,0
6548,0
6549,0
6550,0
6551,0
6552,0
6553,0
6554,0
6555,0
6556,0
6557,0
6559,0
6560,0
6561,0
6562,0
6563,0
6564,0
6565,0
6566,0
6567,0
6568,0
6569,0
6570,0
6571,0
6572,0
6573,0
6574,0
6575,0
6576,0
6577,0
6578,0
6579,0
6580,0
6581,0
6582,0
6583,0
6584,2
6585,2
6586,2
6587,2
6588,2
6589,2
6590,2
6591,0
6592,0
6593,0
6594,0
6595,0
6597,0
6598,0
6599,0
6600,0
6601,0
6602,2
6603,2
6604,2
6605,2
6606,2
6607,2
6608,0
6609,0
6610,0
6611,0
6612,0
6613,2
6614,2
6615,2
6616,2
6617,2
6618,2
6620,0
6621,0
6622,0
6623,0
6624,0
6625,0
6626,0
6627,0
6628,0
6630,0
6631,0
6632,0
6633,0
6634,0
6635,0
6636,0
6638,0
6640,0
6641,2
6642,2
6643,0
6644,0
6645,2
6646,0
6647,0
6649,0
6651,0
6652,0
6653,0
6654,0
6655,0
6656,0
6657,0
6658,0
6659,0
6660,0
6661,0
6662,0
6663,0
6665,0
6666,0
6667,0
6668,0
6669,0
6670,0
6671,0
6672,0
6673,0
6674,0
6675,0
6676,0
6677,0
6678,0
6679,0
6680,0
6681,0
6682,0
6684,0
6685,0
6686,0
6687,0
6688,0
6689,0
6691,0
6692,0
6693,0
6694,0
6695,0
6696,0
6697,0
6698,0
6699,0
6700,0
6701,0
6702,0
6703,0
6704,0
6705,0
6706,0
6707,0
6708,0
6709,0
6710,0
6711,0
6712,0
6713,0
6715,0
6716,0
6717,0
6719,0
6720,0
6721,0
6722,0
6723,0
6724,0
6725,0
6726,0
6727,0
6728,0
6729,0
6730,0
6731,0
6732,0
6733,0
6734,0
6735,0
6736,2
6737,2
6738,2
6739,2
6740,2
6741,0
6742,0
6743,0
6744,0
6745,0
6746,0
6747,0
6749,0
6750,0
6751,0
6752,0
6753,0
6754,0
6755,0
6756,0
6757,0
6758,0
6759,0
6760,0
6761,0
6762,0
6763,0
6764,0
6765,0
6766,0
6767,0
6768,0
6769,0
6770,0
6771,0
6772,2
6773,2
6774,2
6775,2
6776,2
6777,0
6778,0
6779,0
6780,0
6781,0
6782,0
6783,0
6784,0
6785,0
6786,0
6787,0
6788,0
6789,0
6790,0
6791,0
6792,0
6793,0
6794,0
6795,0
6796,0
6797,0
6798,0
6799,0
6800,0
6801,0
6802,0
6803,0
6804,0
6805,0
6806,0
6807,0
6808,0
6809,0
6810,0
6811,0
6812,2
6813,2
6814,2
6815,2
6816,2
6818,0
6819,0
6820,0
6821,0
6822,0
6823,0
6824,0
6826,0
6827,0
6828,0
6829,0
6830,0
6831,0
6832,0
6833,0
6834,0
6835,2
6836,2
6837,0
6838,0
6839,0
6840,0
6841,0
6842,0
6843,0
6844,0
6845,0
6846,0
6847,0
6848,0
6849,0
6850,0
6851,0
6852,0
6853,0
6855,0
6856,0
6857,0
6858,0
6859,0
6860,0
6861,0
6862,0
6864,0
6865,0
6866,0
6867,0
6868,3
6869,2
6870,2
6871,2
6872,0
6873,0
6874,0
6875,3
6876,3
6877,3
6878,3
6879,3
6880,3
6881,3
6882,3
6883,0
6884,0
6885,0
6886,0
6887,0
6888,0
6889,0
6890,0
6891,0
6892,0
6893,0
6894,0
6895,0
6896,0
6897,0
6898,0
6899,0
6900,0
6901,0
6902,0
6903,0
6904,0
6905,0
6906,0
6907,0
6908,0
6909,0
6910,0
6911,0
6912,0
6913,0
6914,0
6915,0
6916,0
6917,0
6918,0
6919,0
6920,0
6921,0
6922,0
6923,0
6924,0
6925,0
6927,0
6928,0
6929,0
6930,0
6931,0
6932,0
6933,0
6934,0
6935,0
6936,0
6937,0
6938,0
6939,0
6940,0
6941,0
6942,0
6943,0
6944,0
6945,0
6946,0
6947,0
6948,0
6949,0
6950,0
6951,0
6952,0
6953,0
6954,0
6955,0
6956,0
6957,0
6958,0
6959,0
6961,0
6962,0
6964,0
6965,0
6966,0
6967,0
6968,0
6969,0
6970,0
6971,0
6972,0
6973,0
6974,0
6975,0
6977,0
6978,0
6979,0
6980,0
6981,0
6982,0
6983,0
6984,0
6985,0
6986,2
6987,2
6988,1
6989,2
6990,2
6991,1
6992,1
6993,1
6994,1
6995,1
6996,1
6997,3
6998,1
6999,1
7000,1
7001,1
7002,1
7003,1
7004,1
7005,1
7006,1
7007,1
7008,2
7009,1
7010,1
7011,1
7012,1
7013,1
7014,1
7015,1
7016,1
7017,1
7018,1
7019,1
7020,1
7022,1
7023,1
7024,1
7025,1
7026,1
7027,1
7028,1
7029,3
7030,1
7031,3
7032,3
7033,3
7034,3
7035,3
7036,3
7037,3
7038,3
7039,3
7040,3
7041,2
7042,2
7043,2
7044,2
7045,1
7046,1
7047,1
7048,1
7049,1
7050,1
7051,1
7052,2
7053,2
7054,2
7055,2
7056,2
7057,2
7058,2
7059,3
7060,3
7061,2
7062,2
7063,2
7064,2
7065,2
7066,2
7067,2
7068,2
7069,2
7070,1
7072,1
7073,1
7074,3
7075,3
7076,3
7077,3
7078,3
7079,3
7080,3
7081,2
7082,1
7083,1
7084,1
7085,1
7086,3
7087,2
7088,2
7089,0
7090,0
7091,0
7092,0
7093,0
7094,0
7095,0
7096,0
7097,0
7098,0
7099,0
7100,0
7101,0
7102,0
7103,0
7104,0
7105,0
7106,0
7107,0
7108,0
7109,0
7110,0
7112,0
7113,0
7114,0
7115,0
7116,0
7117,0
7118,0
7119,0
7120,0
7122,0
7123,0
7124,0
7127,0
7128,0
7129,0
7130,0
7131,0
7133,0
7134,0
7135,0
7136,0
7137,0
7138,0
7139,0
7140,0
7141,0
7142,0
7143,0
7145,0
7146,0
7147,0
7148,0
7149,0
7150,0
7151,0
7152,0
7153,0
7154,0
7156,0
7157,0
7158,0
7159,0
7160,0
7161,0
7162,0
7163,0
7164,0
7165,0
7166,0
7167,0
7168,0
7169,0
7170,0
7171,0
7172,0
7173,0
7174,0
7175,0
7176,0
7177,0
7178,0
7179,0
7180,1
7181,1
7182,1
7183,1
7184,3
7185,3
7186,3
7187,3
7188,3
7189,3
7190,1
7191,1
7192,1
7193,1
7194,1
7195,1
7196,1
7197,1
7198,1
7199,1
7200,1
7201,1
7202,1
7203,1
7204,1
7205,1
7206,1
7207,1
7208,1
7209,1
7210,1
7211,1
7212,1
7213,1
7215,1
7216,1
7217,1
7218,1
7219,2
7220,3
7221,1
7222,1
7223,1
7224,1
7225,1
7226,1
7227,1
7228,1
7229,1
7230,1
7231,1
7232,1
7233,1
7234,1
7235,1
7236,1
7237,1
7238,1
7239,2
7241,2
7242,2
7243,2
7244,1
7245,1
7246,1
7247,1
7248,1
7249,1
7250,2
7251,2
7252,2
7253,2
7254,2
7255,3
7256,3
7257,1
7258,1
7259,1
7260,3
7261,2
7262,2
7263,2
7264,3
7265,1
7266,1
7267,1
7268,1
7269,1
7270,2
7271,2
7272,2
7273,2
7274,2
7275,2
7276,1
7277,1
7278,1
7279,1
7280,1
7281,2
7282,1
7283,1
7284,1
7285,1
7286,1
7287,3
7288,2
7289,2
7290,2
7291,1
7292,1
7293,1
7294,1
7295,2
7296,2
7297,2
7298,2
7299,2
7300,2
7301,1
7302,1
7303,1
7304,1
7305,1
7306,1
7307,1
7308,1
7309,1
7310,1
7311,1
7312,1
7313,0
7314,3
7315,3
7317,3
7318,3
7319,3
7320,3
7321,3
7322,0
7323,0
7324,0
7325,0
7326,0
7328,3
7329,0
7330,0
7331,0
7332,0
7333,0
7334,0
7335,0
7336,0
7337,0
7338,0
7339,3
7340,3
7341,3
7342,3
7343,3
7344,3
7345,3
7346,0
7347,0
7348,0
7349,0
7350,0
7351,0
7352,0
7353,0
7354,0
7355,0
7356,0
7357,0
7358,0
7359,0
7360,0
7361,0
7362,0
7363,0
7364,0
7365,0
7366,0
7367,0
7368,0
7369,0
7370,0
7371,0
7372,0
7373,0
7374,0
7376,0
7377,0
7378,0
7379,0
7380,0
7381,0
7382,0
7383,0
7384,0
7385,0
7386,0
7387,0
7388,0
7389,0
7390,0
7391,0
7392,0
7393,0
7394,0
7395,0
7396,0
7397,0
7398,0
7399,0
7400,0
7401,0
7402,0
7403,0
7404,0
7405,0
7406,0
7407,0
7408,0
7409,0
7410,2
7411,2
7412,3
7413,3
7414,3
7415,2
7416,2
7417,2
7418,2
7419,2
7420,2
7421,2
7422,0
7423,0
7424,0
7425,0
7426,0
7427,0
7428,0
7429,3
7430,3
7431,3
7432,3
7433,3
7434,3
7435,3
7436,3
7437,1
7438,1
7439,1
7441,1
7442,1
7443,1
7444,1
7445,1
7446,1
7447,1
7448,1
7449,1
7450,1
7451,1
7452,1
7453,1
7454,1
7455,1
7456,1
7457,1
7458,2
7459,1
7460,1
7461,1
7462,1
7463,1
7464,2
7465,2
7466,3
7467,3
7468,3
7469,3
7470,3
7471,2
7472,0
7473,0
7474,0
7475,1
7476,1
7477,1
7478,1
7479,1
7480,1
7481,1
7482,1
7483,1
7484,1
7486,0
7487,1
7488,0
7489,0
7490,0
7491,0
7492,0
7493,0
7494,0
7496,0
7497,0
7498,0
7499,0
7500,0
7501,0
7502,0
7503,0
7504,0
7505,0
7506,0
7507,0
7508,0
7509,0
7510,0
7511,0
7513,0
7514,0
7515,0
7516,0
7517,0
7518,0
7519,0
7520,0
7522,0
7523,0
7524,0
7525,0
7526,0
7527,0
7528,0
7529,0
7530,0
7531,0
7532,0
7533,0
7534,0
7535,0
7536,0
7537,0
7538,0
7539,0
7540,0
7541,0
7542,0
7543,0
7544,0
7545,0
7546,0
7547,0
7549,0
7550,0
7551,0
7552,0
7553,0
7554,0
7555,0
7556,0
7557,0
7558,0
7559,0
7560,0
7561,0
7562,1
7563,1
7564,1
7565,1
7566,1
7567,2
7568,2
7569,2
7570,2
7571,2
7572,1
7573,1
7574,1
7575,1
7576,1
7577,1
7578,1
7579,1
7580,1
7581,1
7582,1
7583,1
7584,1
7585,1
7586,1
7587,1
7588,2
7589,2
7590,2
7591,2
7592,2
7593,2
7594,1
7595,1
7596,1
7598,1
7599,1
7600,1
7601,1
7602,2
7603,2
7604,2
7605,2
7606,2
7607,0
7608,0
7610,0
7611,0
7612,0
7613,0
7614,0
7616,0
7617,0
7618,0
7619,0
7620,0
7621,0
7622,0
7623,0
7624,2
7625,2
7626,2
7627,2
7628,2
7630,2
7631,2
7632,0
7633,0
7634,0
7635,0
7636,0
7637,0
7638,0
7639,0
7640,0
7641,0
7642,0
7643,0
7644,0
7645,0
7646,0
7647,0
7648,0
7649,0
7650,0
7651,0
7652,0
7653,0
7655,0
7656,0
7657,0
7658,0
7659,0
7660,0
7662,0
7663,0
7664,0
7665,2
7666,0
7667,0
7668,0
7669,0
7670,0
7671,0
7672,0
7673,2
7674,2
7675,2
7676,2
7677,2
7678,2
7679,2
7680,1
7681,1
7682,1
7683,1
7684,1
7685,1
7686,2
7687,2
7688,2
7689,2
7690,2
7691,3
7692,2
7693,2
7694,2
7695,1
7696,1
7697,3
7698,3
7699,3
7700,3
7701,3
7702,1
7703,1
7704,1
7705,1
7706,1
7707,1
7708,1
7709,1
7710,1
7711,1
7712,3
7713,2
7714,2
7715,2
7716,2
7717,2
7718,2
7719,2
7720,2
7721,3
7722,3
7723,3
7724,3
7725,3
7726,3
7727,3
7728,3
7729,3
7730,3
7731,3
7732,3
7733,3
7734,3
7735,2
7736,2
7737,2
7738,3
7739,3
7740,3
7741,3
7742,2
7743,2
7744,2
7745,2
7746,2
7747,2
7748,2
7749,2
7750,2
7751,2
7752,2
7753,2
7754,2
7755,2
7756,2
7757,2
7758,2
7759,2
7760,2
7761,2
7762,2
7763,1
7764,1
7765,1
7766,1
7767,3
7768,2
7769,2
7770,2
7771,2
7772,2
7773,2
7774,2
7775,2
7776,2
7777,2
7778,2
7779,2
7780,2
7781,2
7782,2
7783,3
7784,2
7785,2
7786,2
7787,2
7788,2
7789,0
7790,0
7791,0
7792,0
7793,0
7794,0
7795,0
7796,0
7797,0
7798,0
7799,0
7800,0
7801,0
7802,0
7804,0
7805,0
7806,0
7807,0
7808,0
7809,0
7810,0
7811,0
7812,0
7813,0
7814,0
7815,0
7816,0
7817,0
7818,0
7819,0
7820,0
7821,0
7822,0
7823,0
7824,0
7825,0
7826,0
7827,0
7828,0
7830,0
7831,0
7832,0
7833,0
7834,0
7835,0
7836,0
7837,0
7838,0
7839,0
7840,0
7841,0
7842,0
7843,0
7844,0
7845,0
7846,0
7847,0
7848,0
7849,0
7850,0
7851,0
7852,0
7853,0
7854,0
7856,0
7857,0
7858,0
7859,0
7860,0
7861,0
7862,0
7863,0
7864,0
7865,0
7866,0
7867,0
7868,0
7869,0
7870,0
7871,0
7872,0
7873,0
7874,0
7875,0
7876,0
7877,0
7878,0
7879,0
7880,0
7881,0
7882,0
7883,0
7884,0
7885,1
7886,1
7887,3
7888,2
7889,2
7890,3
7891,2
7892,2
7893,2
7894,2
7895,2
7896,2
7897,2
7898,2
7899,2
7900,2
7901,2
7902,2
7903,2
7904,2
7905,2
7906,1
7907,2
7908,2
7909,2
7910,2
7911,2
7912,2
7913,2
7914,2
7915,2
7916,2
7917,3
7918,2
7919,2
7920,2
7921,2
7922,2
7923,2
7924,2
7925,2
7926,1
7927,1
7928,1
7929,1
7930,1
7931,1
7932,1
7933,1
7934,1
7935,1
7936,1
7937,3
7938,3
7939,3
7940,3
7941,3
7942,1
7943,1
7944,1
7945,1
7946,1
7947,1
7948,3
7949,1
7950,1
7951,1
7952,1
7953,1
7954,1
7955,1
7956,1
7957,1
7958,1
7959,1
7960,1
7961,1
7962,1
7963,1
7964,1
7965,1
7966,1
7967,1
7968,1
7969,1
7970,1
7971,1
7972,1
7973,1
7974,1
7975,1
7976,1
7977,1
7978,3
7979,3
7980,1
7981,1
7982,1
7983,1
7984,1
7985,1
7986,1
7987,1
7988,1
7989,1
7990,1
7991,1
7992,1
7993,0
7994,0
7995,0
7996,0
7997,0
7998,0
7999,0
8000,1
8001,1
8002,1
8003,1
8004,1
8005,1
8006,1
8007,1
8008,0
8009,0
8010,0
8011,0
8012,0
8013,0
8014,0
8015,0
8016,0
8017,0
8018,0
8019,0
8020,3
8021,3
8022,3
8023,3
8024,3
8025,3
8026,1
8027,1
8028,1
8029,1
8030,2
8031,2
8032,2
8033,2
8034,2
8035,2
8036,2
8037,2
8038,2
8039,2
8040,2
8041,2
8042,2
8043,2
8044,2
8045,2
8046,2
8047,2
8048,2
8049,2
8050,2
8051,2
8052,1
8053,1
8054,1
8055,1
8056,1
8057,1
8058,1
8059,1
8060,1
8061,1
8062,1
8063,2
8064,2
8065,2
8066,2
8067,2
8068,2
8069,2
8070,2
8071,2
8072,2
8073,2
8074,1
8075,1
8076,1
8077,1
8078,1
8079,1
8080,1
8081,1
8082,1
8083,1
8084,2
8085,2
8086,2
8087,1
8088,1
8089,1
8090,1
8091,1
8092,1
8093,1
8095,1
8096,1
8097,1
8098,1
8099,1
8100,1
8101,1
8102,1
8103,1
8104,1
8105,1
8106,1
8107,1
8108,1
8109,1
8110,1
8112,1
8113,1
8114,1
8115,1
8116,1
8117,1
8118,1
8119,1
8120,3
8121,1
8122,1
8123,1
8124,1
8125,1
8126,1
8127,1
8128,1
8130,1
8131,1
8132,1
8133,1
8134,1
8135,1
8136,1
8137,1
8138,2
8139,2
8140,2
8141,2
8142,1
8143,1
8144,1
8145,1
8146,0
8147,0
8148,0
8149,0
8150,3
8154,0
8155,3
8156,3
8157,3
8158,3
8159,3
8160,3
8161,3
8162,3
8163,3
8164,3
8165,3
8166,3
8167,3
8168,3
8169,3
8170,3
8171,3
8172,3
8173,2
8174,2
8175,2
8176,2
8177,2
8178,2
8179,2
8180,2
8181,2
8182,0
8183,0
8184,0
8185,0
8186,3
8187,3
8188,3
8189,3
8190,3
8192,3
8193,3
8194,3
8197,3
8198,3
8199,3
8200,3
8201,3
8202,3
8203,3
8204,3
8205,2
8206,2
8207,2
8208,2
8209,2
8210,2
8211,2
8212,2
8213,3
8214,3
8215,2
8216,2
8217,2
8218,2
8219,2
8220,2
8221,2
8222,2
8223,2
8224,2
8225,2
8226,2
8227,2
8228,2
8229,3
8230,3
8231,3
8232,3
8233,3
8234,2
8235,1
8236,1
8237,1
8239,1
8240,1
8241,0
8242,0
8243,0
8244,1
8245,1
8246,1
8247,1
8248,1
8249,1
8250,2
8251,2
8252,2
8253,2
8254,2
8255,2
8256,2
8257,2
8258,2
8259,2
8260,2
8261,2
8262,2
8263,1
8264,1
8265,1
8266,1
8267,1
8268,1
8269,1
8270,2
8271,2
8272,2
8273,2
8274,1
8275,1
8276,2
8277,2
8278,2
8279,2
8280,2
8281,2
8282,2
8283,2
8284,2
8285,2
8286,2
8287,2
8288,2
8289,2
8290,2
8291,2
8292,2
8293,2
8294,2
8295,2
8296,1
8297,1
8298,1
8299,3
8300,1
8301,1
8302,1
8303,1
8304,1
8306,2
8307,2
8308,2
8309,2
8310,2
8311,2
8312,2
8313,2
8315,2
8316,1
8317,1
8318,1
8319,3
8320,1
8321,1
8322,1
8323,1
8324,1
8325,1
8326,1
8327,3
8328,2
8329,3
8331,1
8332,1
8333,1
8334,3
8335,1
8336,1
8337,1
8338,1
8339,2
8340,2
8341,2
8342,2
8343,2
8344,2
8345,2
8346,2
8347,2
8348,0
8349,0
8350,0
8351,0
8352,0
8353,0
8354,0
8356,0
8357,0
8358,0
8359,0
8360,0
8361,0
8362,0
8363,0
8364,0
8365,0
8366,0
8368,0
8369,0
8370,0
8371,0
8372,0
8373,0
8374,0
8375,0
8376,0
8377,0
8378,0
8379,0
8380,0
8381,0
8382,0
8383,0
8384,0
8385,0
8386,0
8387,0
8388,0
8389,0
8390,0
8391,0
8392,0
8393,0
8394,0
8395,0
8396,0
8397,0
8398,0
8399,0
8400,0
8402,0
8404,0
8405,0
8407,0
8408,0
8409,0
8411,0
8412,0
8413,0
8414,0
8415,0
8416,0
8417,0
8419,0
8420,0
8421,0
8422,0
8423,0
8424,0
8425,0
8426,0
8427,0
8428,0
8429,0
8430,0
8432,0
8433,0
8434,0
8435,0
8437,0
8438,0
8439,0
8440,0
8441,0
8442,0
8443,0
8444,0
8446,0
8447,0
8449,0
8450,1
8451,1
8452,1
8453,1
8454,1
8455,1
8456,1
8457,2
8458,2
8460,2
8462,1
8463,1
8464,1
8465,1
8467,2
8468,0
8469,0
8470,1
8471,1
8472,1
8473,1
8474,1
8475,1
8476,1
8477,1
8478,1
8479,1
8480,1
8481,1
8482,1
8483,1
8484,1
8485,3
8486,1
8487,1
8488,1
8489,1
8490,1
8491,1
8492,2
8493,2
8494,2
8495,2
8496,2
8497,2
8498,3
8499,2
8500,2
8501,2
8502,2
8503,2
8504,2
8505,2
8506,2
8507,2
8508,1
8509,1
8510,1
8511,1
8512,1
8513,1
8514,1
8515,2
8516,1
8517,2
8518,2
8519,2
8520,1
8521,1
8522,1
8523,1
8524,1
8525,1
8526,1
8527,1
8528,1
8529,1
8530,1
8531,1
8532,1
8533,1
8534,1
8535,1
8536,2
8537,2
8538,3
8539,2
8540,2
8541,2
8542,2
8543,2
8544,2
8545,2
8546,0
8547,0
8548,0
8549,2
8550,2
8551,2
8552,2
8553,2
8554,2
8555,2
8556,2
8557,2
8558,2
8559,2
8560,2
8561,2
8562,0
8563,0
8564,0
8565,0
8566,0
8567,0
8568,0
8569,0
8570,0
8571,0
8572,0
8573,0
8574,0
8576,0
8577,0
8578,0
8579,0
8581,0
8582,0
8584,0
8585,0
8586,0
8587,0
8588,0
8589,0
8590,3
8591,3
8592,3
8593,0
8594,0
8595,0
8596,2
8597,2
8598,2
8599,2
8600,2
8601,0
8602,0
8603,0
8604,0
8605,0
8606,0
8607,0
8608,0
8609,0
8610,0
8611,0
8612,0
8613,0
8614,0
8615,0
8616,0
8617,3
8618,3
8619,3
8620,0
8621,0
8622,0
8624,0
8625,0
8626,0
8627,0
8628,0
8629,0
8630,0
8631,0
8632,0
8633,0
8634,2
8635,2
8636,3
8637,2
8638,0
8639,0
8640,0
8641,0
8642,0
8643,0
8644,0
8645,0
8646,0
8647,0
8648,2
8649,2
8650,2
8651,2
8652,2
8653,2
8654,2
8655,0
8657,3
8658,3
8659,0
8660,0
8661,0
8662,0
8663,0
8665,3
8666,3
8667,2
8668,2
8669,2
8670,2
8671,2
8672,2
8673,1
8674,1
8675,2
8676,2
8677,1
8678,1
8679,0
8680,0
8681,0
8682,0
8683,0
8684,0
8685,0
8686,0
8687,2
8688,2
8689,2
8690,2
8691,2
8692,2
8693,2
8694,0
8695,0
8696,2
8697,2
8698,2
8699,2
8700,2
8701,2
8702,2
8703,2
8704,2
8705,2
8706,2
8707,2
8708,0
8709,0
8710,0
8711,0
8712,0
8713,0
8714,0
8715,0
8716,0
8717,0
8718,0
8719,0
8720,0
8721,2
8722,2
8723,0
8724,0
8725,0
8726,0
8727,0
8728,0
8729,0
8730,0
8731,0
8732,0
8733,0
8734,2
8735,2
8736,2
8737,2
8738,3
8739,3
8740,3
8741,3
8742,3
8743,3
8744,2
8745,2
8746,2
8747,2
8748,2
8749,0
8750,0
8751,0
8752,0
8753,0
8754,0
8755,0
8756,0
8757,0
8758,1
8759,1
8760,1
8761,1
8762,1
8763,1
8764,1
8765,1
8766,1
8767,1
8768,1
8769,1
8770,1
8771,1
8772,3
8773,1
8774,1
8775,1
8776,1
8777,1
8778,1
8779,1
8780,1
8781,1
8782,1
8783,1
8784,1
8785,1
8786,1
8787,1
8788,1
8789,1
8790,1
8791,1
8792,0
8793,0
8794,0
8795,0
8796,0
8797,0
8798,0
8799,0
8800,0
8801,0
8802,0
8803,0
8804,0
8805,0
8806,0
8807,0
8808,0
8809,0
8810,0
8811,3
8812,0
8813,0
8814,0
8815,0
8817,0
8818,0
8819,0
8820,0
8821,0
8822,0
8823,3
8824,0
8825,0
8826,0
8827,0
8828,0
8829,0
8830,0
8831,0
8832,0
8833,0
8834,0
8835,0
8836,0
8837,0
8840,0
8841,0
8842,0
8843,0
8844,0
8845,0
8846,0
8847,0
8848,0
8849,0
8850,0
8851,0
8852,0
8853,0
8854,0
8855,0
8856,0
8857,0
8858,0
8860,0
8861,0
8862,0
8863,0
8864,0
8865,0
8866,0
8868,0
8869,0
8870,0
8871,0
8872,0
8873,0
8874,0
8875,0
8876,0
8877,0
8878,0
8879,0
8880,0
8881,0
8882,3
8883,0
8884,0
8885,0
8886,0
8887,0
8889,0
8890,0
8891,0
8892,3
8893,0
8894,0
8895,0
8896,0
8897,0
8898,0
8899,0
8900,0
8901,0
8902,0
8903,0
8904,0
8905,0
8906,0
8907,0
8908,0
8909,0
8910,0
8911,0
8912,1
8913,1
8914,1
8915,3
8916,1
8917,3
8918,1
8919,1
8920,1
8921,1
8922,1
8923,1
8924,1
8925,1
8926,1
8927,1
8928,1
8929,1
8930,2
8931,1
8932,1
8933,1
8934,1
8935,1
8936,1
8937,1
8938,2
8939,2
8941,2
8942,2
8943,2
8944,2
8945,1
8946,1
8947,1
8948,1
8949,1
8950,1
8951,1
8952,1
8953,1
8954,1
8955,1
8956,1
8957,1
8958,2
8959,2
8960,2
8961,2
8962,2
8963,2
8964,2
8965,1
8966,1
8967,1
8968,3
8969,1
8971,1
8972,1
8973,1
8974,1
8975,1
8976,1
8977,1
8978,1
8979,1
8980,2
8981,2
8982,2
8983,2
8984,2
8985,2
8986,2
8987,2
8988,2
8989,2
8990,2
8991,2
8992,3
8993,1
8994,1
8995,1
8996,1
